VISIT_AREA_TYPE_CD,TRAVEL_STYL_3,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MISSION_INT,VISIT_AREA_NM,DGSTFN
11,4,나홀로 여행,26,코롬방제과점,4
11,4,나홀로 여행,26,씨엘이 베이커리 본점,4
11,4,나홀로 여행,26,가락지,4
1,1,나홀로 여행,3,세종보 갤러리,5
6,1,나홀로 여행,3,참샘 무궁화 정원,4
1,1,나홀로 여행,3,금강 7경세 종공원 세종 보통학 관리사무소,5
22,1,나홀로 여행,3,첫 마을 7단지 래미안 아파트,1
4,1,나홀로 여행,3,세종 어반 아트리움 P3 마크원 애비뉴,5
13,1,나홀로 여행,3,독도 전시관,5
2,1,나홀로 여행,3,세종 성요한성당,5
4,1,나홀로 여행,3,세종 로컬푸드 직매장 싱싱장터 3호점,5
3,1,나홀로 여행,3,한솔 등 복합 커뮤니티센터 정을관,5
22,1,나홀로 여행,3,첫 마을 7단지 래미안 아파트,1
2,1,나홀로 여행,3,용화사,5
8,1,나홀로 여행,3,세종시 지방자치 회관,3
7,1,나홀로 여행,3,본뜰 근린공원,5
22,1,나홀로 여행,3,첫 마을 7단지 래미안 아파트,1
23,1,나홀로 여행,3,새만금 개발청,3
11,6,나홀로 여행,3,맘스터치 해남점,4
2,6,나홀로 여행,3,미황사,4
1,6,나홀로 여행,3,송호해수욕장,4
11,6,나홀로 여행,3,할리스 전남 장흥점,4
11,6,나홀로 여행,3,청송 횟집,5
3,6,나홀로 여행,3,정남진 시네마,5
22,6,나홀로 여행,3,강진 남양휴튼 1단지 아파트,4
2,6,나홀로 여행,3,시문학파 기념관,5
2,6,나홀로 여행,3,사의재,5
11,6,나홀로 여행,3,카페 브리지,5
4,6,나홀로 여행,3,베비에르,5
22,6,나홀로 여행,3,강진 남양휴튼 1단지 아파트,5
1,6,나홀로 여행,3,세계 모란공원,5
1,6,나홀로 여행,3,보은산,4
22,6,나홀로 여행,3,강진 남양휴튼 1단지 아파트,2
3,6,나홀로 여행,3,강진 IC 주유소,2
3,6,나홀로 여행,3,노의운 미술관,5
23,6,나홀로 여행,3,대한 요양병원,5
10,2,2인 여행(가족 외),2,동대문 엽기 떡볶이 광주광산점,4
11,2,2인 여행(가족 외),2,창평 화성 식당,4
1,2,2인 여행(가족 외),2,죽녹원,5
7,2,2인 여행(가족 외),2,담양 관방제림,4
11,2,2인 여행(가족 외),2,죽녹원 일번지,5
11,2,2인 여행(가족 외),2,대담,3
4,2,2인 여행(가족 외),2,신세계백화점 광주신세계점,4
11,2,2인 여행(가족 외),2,빵쇼핑 죽녹원점,4
11,1,2인 여행(가족 외),5,파운드,4
11,1,2인 여행(가족 외),5,풍유가,5
5,1,2인 여행(가족 외),5,스포츠 몬스터 대전 신세계 아트앤사이언스점,5
4,1,2인 여행(가족 외),5,대전 신세계,3
11,1,2인 여행(가족 외),5,라쿠덴,5
7,1,2인 여행(가족 외),5,엑스포과학공원 한빛탑,5
24,1,2인 여행(가족 외),5,호텔 드레,4
11,1,2인 여행(가족 외),5,온천손칼국수 주꾸미,4
13,6,부모 동반 여행,3,순천만 국가정원,5
1,6,부모 동반 여행,3,와온해변,5
11,6,부모 동반 여행,3,남녘들 밥상,5
24,6,부모 동반 여행,3,순천만 S 호텔,4
11,6,부모 동반 여행,3,맥도날드 순천 덕암 DT점,4
2,6,부모 동반 여행,3,향일암,5
11,6,부모 동반 여행,3,장수식당,5
4,6,부모 동반 여행,3,여수수산시장,3
1,6,부모 동반 여행,3,오동도,5
24,6,부모 동반 여행,3,어반 스테이 여수오션 힐,5
11,6,부모 동반 여행,3,하멜 선어 횟집,5
13,6,부모 동반 여행,3,여수 해상 케이블카,5
1,6,부모 동반 여행,3,돌산공원,3
4,6,부모 동반 여행,3,스타벅스 더여수돌산DT점,1
24,6,부모 동반 여행,3,어반 스테이 여수오션 힐,5
11,6,부모 동반 여행,3,거북이 수제 바게트,5
2,6,부모 동반 여행,3,화엄사,5
11,1,3인 이상 여행(가족 외),11,신태라,5
24,1,3인 이상 여행(가족 외),11,올리브 펜션,5
1,1,3인 이상 여행(가족 외),11,꽃지해안공원 주차장 1,5
10,1,3인 이상 여행(가족 외),11,안면도수산시장,4
10,1,3인 이상 여행(가족 외),11,백사장 어촌계 수산시장,5
24,1,3인 이상 여행(가족 외),11,올리브 펜션,5
13,1,3인 이상 여행(가족 외),11,운영 해변,5
22,1,3인 이상 여행(가족 외),11,정현 빌,1
11,2,3인 이상 여행(가족 외),5,싱싱 계장 마을,5
5,2,3인 이상 여행(가족 외),5,지오 클럽,5
1,2,3인 이상 여행(가족 외),5,장도,4
6,2,3인 이상 여행(가족 외),5,유월드 루지 테마파크,5
24,2,3인 이상 여행(가족 외),5,어반 스테이 여수 웅천,5
11,2,3인 이상 여행(가족 외),5,돌문어 상회,5
1,2,3인 이상 여행(가족 외),5,하멜등대,4
24,2,3인 이상 여행(가족 외),5,어반 스테이 여수 웅천,5
11,2,3인 이상 여행(가족 외),5,까꿍이 국밥,5
4,2,3인 이상 여행(가족 외),5,이순신광장,4
11,3,2인 여행(가족 외),1,쿠로시오,5
11,3,2인 여행(가족 외),1,스쿱,5
3,3,2인 여행(가족 외),1,광주 기아 챔피언 스피드,5
24,4,자녀 동반 여행,2,유 캐슬호텔,4
1,4,자녀 동반 여행,2,웅천친수공원,4
11,4,자녀 동반 여행,2,갈 비어 첨가,4
7,4,자녀 동반 여행,2,소호동 동다리,5
24,4,자녀 동반 여행,2,유 캐슬호텔,4
12,4,자녀 동반 여행,2,유심천피트니스&사우나,3
6,4,자녀 동반 여행,2,유월드 루지 테마파크,5
6,4,자녀 동반 여행,2,유월드 다이노 밸리,4
3,4,자녀 동반 여행,2,테디베어뮤지엄 여수,4
11,4,자녀 동반 여행,2,홍익 돈가스 익산점,4
11,3,2인 여행(가족 외),2,여수 게장 낭만 별식,5
24,3,2인 여행(가족 외),2,디아크리조트,5
2,3,2인 여행(가족 외),2,하멜등대,4
4,3,2인 여행(가족 외),2,여수 낭만포차 거리,3
11,3,2인 여행(가족 외),2,여수 전통 서시장,5
24,3,2인 여행(가족 외),2,디아크리조트,5
6,3,2인 여행(가족 외),2,유월드 루지 테마파크,5
11,3,2인 여행(가족 외),2,덕일 감잣국 본점,5
24,3,2인 여행(가족 외),2,헤이븐 호텔,4
11,3,2인 여행(가족 외),2,좌수영 바게트 버거,4
13,3,2인 여행(가족 외),2,여수 해상 케이블카 자산 정류장,5
24,3,2인 여행(가족 외),2,헤이븐 호텔,5
4,3,2인 여행(가족 외),2,모여 핀,5
2,3,2인 여행(가족 외),2,이순신광장,3
3,3,2인 여행(가족 외),2,아르떼 뮤지엄 여수,5
24,1,2인 여행(가족 외),5,씨사이드인 여수,5
11,1,2인 여행(가족 외),5,내가 조선의 국밥이다 관문점,4
3,1,2인 여행(가족 외),5,아르떼 뮤지엄 여수,5
11,1,2인 여행(가족 외),5,하이 마레,5
11,1,2인 여행(가족 외),5,황가네 하모,4
13,1,2인 여행(가족 외),5,여수세계박람회 스카이타워,4
21,1,2인 여행(가족 외),5,파크뷰 오피스텔,1
4,5,2인 가족 여행,25,예산 상설시장,4
1,5,2인 가족 여행,25,예당호 출렁다리,3
11,5,2인 가족 여행,25,간양길카페,5
11,5,2인 가족 여행,25,밀 플랜비 순천향대점,4
11,2,3인 이상 여행(가족 외),6,송학정,5
11,2,3인 이상 여행(가족 외),6,아우트로 커피,5
2,2,3인 이상 여행(가족 외),6,문의문화재 단지,4
3,2,3인 이상 여행(가족 외),6,청주시립 대청호미술관,5
11,2,3인 이상 여행(가족 외),6,삼동 소바 상당점,5
3,2,나홀로 여행,9,이응노미술관,5
3,2,나홀로 여행,9,대전시립미술관,4
1,2,나홀로 여행,9,한밭수목원,5
13,2,나홀로 여행,9,유성온천공원 족욕체험장,3
24,2,나홀로 여행,9,만월 호텔 대흥점,4
11,2,나홀로 여행,9,보문산 호랑이,4
11,2,나홀로 여행,9,캠페인,5
24,2,나홀로 여행,9,만월 호텔 대흥점,4
10,2,나홀로 여행,9,성심당 본점,5
10,2,나홀로 여행,9,성심당 케이크 부티크,5
4,2,나홀로 여행,9,으능정이 스카이로드,3
6,2,나홀로 여행,9,대전 오월드,5
11,2,나홀로 여행,9,에인절 톡톡,5
11,2,나홀로 여행,9,진로 집,4
4,2,나홀로 여행,9,1번가 노래방,5
24,2,나홀로 여행,9,만월 호텔 대흥점,4
10,2,나홀로 여행,9,성심당 본점,5
11,2,나홀로 여행,9,미도인 대전은행,5
8,2,나홀로 여행,9,대전컨벤션 센터 제2전시장,5
24,1,2인 여행(가족 외),6,유탑 마리나호텔 리조트,5
9,1,2인 여행(가족 외),6,보은 시외버스 공용정류장,3
24,1,2인 여행(가족 외),6,유탑 마리나호텔 리조트,4
11,1,2인 여행(가족 외),6,스타벅스 더여수돌산DT점,5
11,1,2인 여행(가족 외),6,연화장,4
7,1,2인 여행(가족 외),6,거북선대교,4
4,1,2인 여행(가족 외),6,여수 낭만포차 거리,5
11,1,2인 여행(가족 외),6,돌문어 상회,5
1,1,2인 여행(가족 외),6,오동도,4
13,1,2인 여행(가족 외),6,여수 해상 케이블카,4
7,1,2인 여행(가족 외),6,돌산대교,3
11,1,2인 여행(가족 외),6,하얀 집,5
11,1,2인 여행(가족 외),6,여수다,4
3,1,2인 여행(가족 외),6,이순신광장,5
24,1,2인 여행(가족 외),6,유탑 마리나호텔 리조트,5
3,1,2인 여행(가족 외),6,아르떼 뮤지엄 여수,5
11,1,2인 여행(가족 외),6,놀스 365,4
9,1,2인 여행(가족 외),6,보은 시외버스 공용정류장,3
24,1,2인 여행(가족 외),6,헤이븐 호텔,4
11,1,2인 여행(가족 외),6,정다운 식당,4
3,1,2인 여행(가족 외),6,아르떼 뮤지엄 여수,4
11,1,2인 여행(가족 외),6,카페에이,4
1,1,2인 여행(가족 외),6,오동도,4
1,1,2인 여행(가족 외),6,여수 해상 케이블카 해야 정류장 전망대,5
13,1,2인 여행(가족 외),6,여수 해상 케이블카 놀아 정류장,4
11,1,2인 여행(가족 외),6,광장서 대회,5
11,1,2인 여행(가족 외),6,스타벅스 여수해양공원점,4
2,1,2인 여행(가족 외),6,하멜등대,4
4,1,2인 여행(가족 외),6,이순신광장,4
4,1,2인 여행(가족 외),6,카페 종화동,5
3,1,2인 여행(가족 외),6,여수세계박람회 빅 오,4
24,1,2인 여행(가족 외),6,헤이븐 호텔,4
11,1,2인 여행(가족 외),6,지지 전골 마당,4
11,1,2인 여행(가족 외),6,탐앤탐스 여수 EXPO점,4
3,1,2인 여행(가족 외),6,아쿠아플라넷 여수,4
4,1,부모 동반 여행,6,인문 아카이브 양림 후마니타스,5
1,1,부모 동반 여행,6,부소담악,3
11,1,부모 동반 여행,6,수반 주꾸미 본점,4
3,1,부모 동반 여행,6,옥천문화 예술 회관,5
10,1,부모 동반 여행,6,성심당 본점,5
11,1,부모 동반 여행,6,마중과는 길,5
2,1,부모 동반 여행,6,청남대,3
2,3,2인 여행(가족 외),22,성심당 본점,5
4,3,2인 여행(가족 외),22,사리원 본점에 점심 식사를 위해 방문,5
3,3,2인 여행(가족 외),22,교보문고 세종 바로 드림센터,5
4,3,2인 여행(가족 외),22,뚜쥬루 돌가마점,5
11,2,나홀로 여행,2,김화 칼국수,5
11,2,나홀로 여행,2,문앤봉,4
6,2,나홀로 여행,2,한밭수목원,4
3,2,나홀로 여행,2,대전시립미술관,4
11,2,나홀로 여행,2,광세 족발 갈마점,4
4,2,나홀로 여행,2,성심당 본점,4
11,4,자녀 동반 여행,2,트라이아스,4
2,4,자녀 동반 여행,2,천안 홍대용과학관,4
11,4,자녀 동반 여행,2,청화 집 순대,4
24,4,자녀 동반 여행,2,소노벨 천안,4
24,4,자녀 동반 여행,2,소노벨 천안,4
6,4,자녀 동반 여행,2,소노벨 천안 오션 어드벤처,5
11,4,자녀 동반 여행,2,더함,4
11,4,자녀 동반 여행,2,브레드 보드,4
11,4,자녀 동반 여행,2,선유엔,5
13,4,자녀 동반 여행,2,충청남도교육청 과학교육원,5
2,3,나홀로 여행,3,옛 군산세관,3
2,3,나홀로 여행,3,군산근대화 거리,4
13,3,나홀로 여행,3,한인옥,5
2,3,나홀로 여행,3,신흥동 일본식 가옥,4
3,3,나홀로 여행,3,테디베어뮤지엄 군산점,5
13,3,나홀로 여행,3,고우당,5
24,2,2인 가족 여행,2,듀플렉스 레지던스 호텔,4
24,2,2인 가족 여행,2,듀플렉스 레지던스 호텔,4
11,2,2인 가족 여행,2,일월 육일 나주혁신점,4
2,2,2인 가족 여행,2,불회사,4
2,2,2인 가족 여행,2,국립나주 박물관,4
2,2,2인 가족 여행,2,나주목사 내야,4
13,2,2인 가족 여행,2,영산강 황포돛배 선착장,4
11,2,2인 가족 여행,2,39-17마 중,4
11,3,2인 여행(가족 외),22,늘 푸른 식당,5
24,3,2인 여행(가족 외),22,여수 유탑유블레스,5
11,3,2인 여행(가족 외),22,하얀 파도,5
1,3,2인 여행(가족 외),22,하멜등대,5
24,3,2인 여행(가족 외),22,여수 유탑유블레스,5
11,3,2인 여행(가족 외),22,국동 칼국수,5
11,3,2인 여행(가족 외),22,모여 핀,5
3,3,2인 여행(가족 외),22,아르떼 뮤지엄 여수,5
1,5,나홀로 여행,2,한밭수목원,5
11,5,나홀로 여행,2,성심당 롯데백화점 대전점,5
11,5,나홀로 여행,2,바로 그 집 대전중앙로 지하상가점,5
4,5,나홀로 여행,2,중앙로 지하상가,5
4,5,나홀로 여행,2,포토 그레이 은행점,5
10,5,나홀로 여행,2,The 대단한 커피 x 대단한 탕후루 대전은행점,5
11,2,2인 여행(가족 외),22,매향,4
11,2,2인 여행(가족 외),22,춘소 커피,5
3,2,2인 여행(가족 외),22,연미산 자연미술공원,4
10,2,2인 여행(가족 외),22,우성 농협 하나로마트,5
24,2,2인 여행(가족 외),22,스테이 인터뷰 빌라 드 우,5
10,2,2인 여행(가족 외),22,우성 농협 하나로마트,5
24,2,2인 여행(가족 외),22,스테이 인터뷰 빌라 드 우,5
11,2,2인 여행(가족 외),22,담양 현재 국수,5
7,2,2인 여행(가족 외),22,담양 관방제림,5
24,2,2인 여행(가족 외),22,슈트라 하우스,5
1,2,2인 여행(가족 외),22,가마골,5
2,2,2인 여행(가족 외),22,한국 대나무 박물관,5
11,2,2인 여행(가족 외),22,옥빈관,5
10,2,2인 여행(가족 외),22,담양농협 하나로마트 대형점,5
4,2,2인 여행(가족 외),22,메타 프로방스,4
24,2,2인 여행(가족 외),22,슈트라 하우스,5
11,2,2인 여행(가족 외),22,창평 국밥,5
2,2,2인 여행(가족 외),22,소쇄원,5
11,2,2인 여행(가족 외),22,소예르,5
2,2,2인 여행(가족 외),22,메타세쿼이아 가로수길,5
10,2,2인 여행(가족 외),22,담양 샌드,5
1,2,2인 여행(가족 외),22,채석강,5
11,2,2인 여행(가족 외),22,청상어 횟집,5
11,1,나홀로 여행,1,김화 칼국수,4
4,1,나홀로 여행,1,대전중앙시장,4
4,1,나홀로 여행,1,으능정이 문화의 거리,4
11,1,나홀로 여행,1,안도라,5
3,1,나홀로 여행,1,다다르다,4
10,1,나홀로 여행,1,성심당 본점,4
8,1,2인 여행(가족 외),24,녹동항,4
24,1,2인 여행(가족 외),24,해돌마루 펜션,5
1,1,2인 여행(가족 외),24,익금해수욕장,4
11,1,2인 여행(가족 외),24,카페 CCD 고흥점,4
11,1,2인 여행(가족 외),24,대일수산 중매인 4호,3
1,1,2인 여행(가족 외),24,청석 마을회관,2
1,1,2인 여행(가족 외),24,월포,1
24,1,2인 여행(가족 외),24,해돌마루 펜션,5
7,1,2인 여행(가족 외),24,거금 생태숲,5
1,1,2인 여행(가족 외),24,거금 생태숲,4
11,1,2인 여행(가족 외),24,유성 기사식당,5
11,1,2인 여행(가족 외),24,고흥 석류피 칸 농장 카페,4
1,1,2인 여행(가족 외),24,장선해수욕장,2
24,1,2인 여행(가족 외),10,이틀 호텔,5
11,1,2인 여행(가족 외),10,명가 해물칼국수,4
1,1,2인 여행(가족 외),10,영인산자연휴양림,5
8,1,2인 여행(가족 외),10,신정호,4
11,1,2인 여행(가족 외),10,아마르 라운지,4
6,1,2인 여행(가족 외),10,파라다이스 스파 도고,4
11,1,2인 여행(가족 외),10,송탄 부대찌개,3
2,1,2인 여행(가족 외),10,외암민속마을,3
11,1,2인 여행(가족 외),10,상전,4
24,1,부모 동반 여행,6,나본리조트,5
3,1,부모 동반 여행,6,무주 반디랜드 무주 곤충 박물관,5
11,1,부모 동반 여행,6,전원식당,5
1,1,부모 동반 여행,6,국립덕유산자연휴양림,4
24,1,부모 동반 여행,6,나본리조트,5
13,1,부모 동반 여행,6,머루와인동굴,4
24,2,2인 여행(가족 외),1,어라이브 전후 호텔 시화연풍,5
13,2,2인 여행(가족 외),1,여우 향기 고사점,5
11,2,2인 여행(가족 외),1,몽유도,5
6,2,2인 여행(가족 외),1,머더가 커 2호점,5
24,2,2인 여행(가족 외),1,어라이브 전후 호텔 시화연풍,5
11,2,2인 여행(가족 외),1,라이브 어 라이브,5
2,2,2인 여행(가족 외),1,전동성당,3
2,2,2인 여행(가족 외),1,경기전,4
11,2,2인 여행(가족 외),1,더 마시랑게,4
7,2,2인 여행(가족 외),1,전주한옥마을,5
11,2,2인 여행(가족 외),1,전주 벌집 아이스크림,4
11,2,2인 여행(가족 외),1,다문,5
10,2,2인 여행(가족 외),1,카카오 프렌즈 전주한옥마을점,3
24,2,2인 여행(가족 외),1,어라이브 전후 호텔 시화연풍,5
11,2,2인 여행(가족 외),1,샘 샘 커피,5
12,2,2인 여행(가족 외),1,하나은행 전주금융센터,5
10,2,2인 여행(가족 외),1,올리브영 전주 타운,5
1,1,3인 이상 여행(가족 외),2,선소대교,3
13,1,3인 이상 여행(가족 외),2,유심천레저산업,4
11,1,3인 이상 여행(가족 외),2,요술 차 여수 학동점,2
24,1,3인 이상 여행(가족 외),2,베니키아 호텔 여수,3
11,1,3인 이상 여행(가족 외),2,나진 국밥,3
3,1,3인 이상 여행(가족 외),2,아쿠아플라넷 여수,3
24,1,3인 이상 여행(가족 외),2,유탑 마리나호텔 리조트,4
11,1,3인 이상 여행(가족 외),2,녹원 갈비,4
11,1,3인 이상 여행(가족 외),2,짱조아마차,5
24,1,3인 이상 여행(가족 외),2,유탑 마리나호텔 리조트,5
11,1,3인 이상 여행(가족 외),2,카페 라피크,3
11,3,2인 여행(가족 외),21,싱글벙글 빵집,5
11,3,2인 여행(가족 외),21,삼학집,4
1,3,2인 여행(가족 외),21,오동도,5
6,3,2인 여행(가족 외),21,여수 해상 케이블카 자산 정류장,5
24,3,2인 여행(가족 외),21,헤이븐 호텔,5
11,3,2인 여행(가족 외),21,바다횟집,5
24,3,2인 여행(가족 외),21,헤이븐 호텔,5
1,3,2인 여행(가족 외),21,미평 저수지,5
4,3,2인 여행(가족 외),21,여수 전통 서시장,5
4,3,2인 여행(가족 외),21,여수수산시장,5
4,3,2인 여행(가족 외),21,여수 전통 서시장,5
11,3,2인 여행(가족 외),21,카페 드 몽돌,5
24,3,2인 여행(가족 외),21,해오름 스파펜션,2
2,3,2인 여행(가족 외),21,향일암,5
11,3,2인 여행(가족 외),21,그린나래,5
11,3,2인 여행(가족 외),21,나래 밥상,5
11,3,2인 여행(가족 외),21,프롬나드,5
24,3,2인 가족 여행,22,더 휴식 아늑 호텔 대전 용전 2호점,4
10,3,2인 가족 여행,22,세븐일레븐,5
11,3,2인 가족 여행,22,원조태평소국밥 유성점,5
11,3,2인 가족 여행,22,챔프 스페이스 커피 로프터스,5
